Time (hr:min:sec),Time (s),Serial data,Resistance
8:31:40,100,348,104878.0488
8:31:41,101,349,105644.1718
8:31:42,102,349,105644.1718
8:31:43,103,349,105644.1718
8:31:44,104,350,106419.7531
8:31:45,105,350,106419.7531
8:31:46,106,351,107204.9689
8:31:47,107,351,107204.9689
8:31:48,108,351,107204.9689
8:31:49,109,352,108000
8:31:50,110,351,107204.9689
8:31:51,111,351,107204.9689
8:31:52,112,351,107204.9689
8:31:53,113,350,106419.7531
8:31:54,114,350,106419.7531
8:31:55,115,351,107204.9689
8:31:56,116,351,107204.9689
8:31:57,117,349,105644.1718
8:31:58,118,347,104121.2121
8:31:59,119,348,104878.0488
8:32:00,120,349,105644.1718
8:32:01,121,349,105644.1718
8:32:02,122,355,110445.8599
8:32:03,123,358,112987.013
8:32:04,124,365,119319.7279
8:32:05,125,367,121241.3793
8:32:06,126,364,118378.3784
8:32:07,127,357,112129.0323
8:32:08,128,354,109620.2532
8:32:09,129,355,110445.8599
8:32:10,130,356,111282.0513
8:32:11,131,355,110445.8599
8:32:12,132,354,109620.2532
8:32:13,133,352,108000
8:32:14,134,350,106419.7531
8:32:15,135,351,107204.9689
8:32:16,136,360,114736.8421
8:32:17,137,363,117449.6644
8:32:18,138,366,120273.9726
8:32:19,139,366,120273.9726
8:32:20,140,368,122222.2222
8:32:21,141,363,117449.6644
8:32:22,142,361,115629.1391
8:32:23,143,361,115629.1391
8:32:24,144,361,115629.1391
8:32:25,145,361,115629.1391
8:32:26,146,364,118378.3784
8:32:27,147,361,115629.1391
8:32:28,148,359,113856.2092
8:32:29,149,359,113856.2092
8:32:30,150,359,113856.2092
8:32:31,151,358,112987.013
8:32:32,152,357,112129.0323
8:32:33,153,359,113856.2092
8:32:34,154,357,112129.0323
8:32:35,155,357,112129.0323
8:32:36,156,360,114736.8421
8:32:37,157,357,112129.0323
8:32:38,158,355,110445.8599
8:32:39,159,355,110445.8599
8:32:40,160,356,111282.0513
8:32:41,161,355,110445.8599
8:32:42,162,358,112987.013
8:32:43,163,359,113856.2092
8:32:44,164,359,113856.2092
8:32:45,165,358,112987.013
8:32:46,166,359,113856.2092
8:32:47,167,360,114736.8421
8:32:48,168,360,114736.8421
8:32:49,169,358,112987.013
8:32:50,170,359,113856.2092
8:32:51,171,358,112987.013
8:32:52,172,359,113856.2092
8:32:53,173,359,113856.2092
8:32:54,174,359,113856.2092
8:32:55,175,359,113856.2092
8:32:56,176,359,113856.2092
8:32:57,177,359,113856.2092
8:32:58,178,359,113856.2092
8:32:59,179,358,112987.013
8:33:00,180,357,112129.0323
8:33:01,181,357,112129.0323
8:33:02,182,357,112129.0323
8:33:03,183,356,111282.0513
8:33:04,184,355,110445.8599
8:33:05,185,354,109620.2532
8:33:06,186,354,109620.2532
8:33:07,187,354,109620.2532
8:33:08,188,354,109620.2532
8:33:09,189,354,109620.2532
8:33:10,190,353,108805.0314
8:33:11,191,353,108805.0314
8:33:12,192,353,108805.0314
8:33:13,193,353,108805.0314
8:33:14,194,353,108805.0314
8:33:15,195,354,109620.2532
8:33:16,196,354,109620.2532
8:33:17,197,354,109620.2532
8:33:18,198,355,110445.8599
8:33:19,199,355,110445.8599
8:33:20,200,355,110445.8599
8:33:21,201,356,111282.0513
8:33:22,202,356,111282.0513
8:33:23,203,356,111282.0513
8:33:24,204,358,112987.013
8:33:25,205,360,114736.8421
8:33:26,206,358,112987.013
8:33:27,207,358,112987.013
8:33:28,208,359,113856.2092
8:33:29,209,361,115629.1391
8:33:30,210,358,112987.013
8:33:31,211,367,121241.3793
8:33:32,212,359,113856.2092
8:33:33,213,361,115629.1391
8:33:34,214,363,117449.6644
8:33:35,215,356,111282.0513
8:33:36,216,364,118378.3784
8:33:37,217,359,113856.2092
8:33:38,218,375,129489.0511
8:33:39,219,387,143840
8:33:40,220,368,122222.2222
8:33:41,221,362,116533.3333
8:33:42,222,359,113856.2092
8:33:43,223,364,118378.3784
8:33:44,224,364,118378.3784
8:33:45,225,365,119319.7279
8:33:46,226,361,115629.1391
8:33:47,227,361,115629.1391
8:33:48,228,369,123216.7832
8:33:49,229,365,119319.7279
8:33:50,230,366,120273.9726
8:33:51,231,363,117449.6644
8:33:52,232,367,121241.3793
8:33:53,233,371,125248.227
8:33:54,234,364,118378.3784
8:33:55,235,360,114736.8421
8:33:56,236,358,112987.013
8:33:57,237,356,111282.0513
8:33:58,238,355,110445.8599
8:33:59,239,359,113856.2092
8:34:00,240,358,112987.013
8:34:01,241,358,112987.013
8:34:02,242,370,124225.3521
8:34:03,243,364,118378.3784
8:34:04,244,371,125248.227
8:34:05,245,366,120273.9726
8:34:06,246,360,114736.8421
8:34:07,247,374,128405.7971
8:34:08,248,364,118378.3784
8:34:09,249,358,112987.013
8:34:10,250,381,136335.8779
8:34:11,251,366,120273.9726
8:34:12,252,371,125248.227
8:34:13,253,371,125248.227
8:34:14,254,368,122222.2222
8:34:15,255,368,122222.2222
8:34:16,256,365,119319.7279
8:34:17,257,366,120273.9726
8:34:18,258,361,115629.1391
8:34:19,259,357,112129.0323
8:34:20,260,356,111282.0513
8:34:21,261,356,111282.0513
8:34:22,262,364,118378.3784
8:34:23,263,365,119319.7279
8:34:24,264,364,118378.3784
8:34:25,265,360,114736.8421
8:34:26,266,364,118378.3784
8:34:27,267,365,119319.7279
8:34:28,268,368,122222.2222
8:34:29,269,363,117449.6644
8:34:30,270,366,120273.9726
8:34:31,271,362,116533.3333
8:34:32,272,366,120273.9726
8:34:33,273,365,119319.7279
8:34:34,274,366,120273.9726
8:34:35,275,365,119319.7279
8:34:36,276,367,121241.3793
8:34:37,277,369,123216.7832
8:34:38,278,373,127338.1295
8:34:39,279,361,115629.1391
8:34:40,280,358,112987.013
8:34:41,281,358,112987.013
8:34:42,282,358,112987.013
8:34:43,283,371,125248.227
8:34:44,284,363,117449.6644
8:34:45,285,363,117449.6644
8:34:46,286,376,130588.2353
8:34:47,287,365,119319.7279
8:34:48,288,362,116533.3333
8:34:49,289,362,116533.3333
8:34:50,290,361,115629.1391
8:34:51,291,362,116533.3333
8:34:52,292,363,117449.6644
8:34:53,293,362,116533.3333
8:34:54,294,362,116533.3333
8:34:55,295,363,117449.6644
8:34:56,296,362,116533.3333
8:34:57,297,360,114736.8421
8:34:58,298,359,113856.2092
8:34:59,299,359,113856.2092
8:35:00,300,358,112987.013
8:35:01,301,358,112987.013
8:35:02,302,357,112129.0323
8:35:03,303,358,112987.013
8:35:04,304,357,112129.0323
8:35:05,305,358,112987.013
8:35:06,306,358,112987.013
8:35:07,307,357,112129.0323
8:35:08,308,357,112129.0323
8:35:09,309,356,111282.0513
8:35:10,310,356,111282.0513
8:35:11,311,355,110445.8599
8:35:12,312,355,110445.8599
8:35:13,313,355,110445.8599
8:35:14,314,355,110445.8599
8:35:15,315,355,110445.8599
8:35:16,316,358,112987.013
8:35:17,317,365,119319.7279
8:35:18,318,357,112129.0323
8:35:19,319,358,112987.013
8:35:20,320,360,114736.8421
8:35:21,321,357,112129.0323
8:35:22,322,356,111282.0513
8:35:23,323,356,111282.0513
8:35:24,324,354,109620.2532
8:35:25,325,354,109620.2532
8:35:26,326,353,108805.0314
8:35:27,327,353,108805.0314
8:35:28,328,352,108000
8:35:29,329,353,108805.0314
8:35:30,330,353,108805.0314
8:35:31,331,353,108805.0314
8:35:32,332,354,109620.2532
8:35:33,333,354,109620.2532
8:35:34,334,354,109620.2532
8:35:35,335,353,108805.0314
8:35:36,336,353,108805.0314
8:35:37,337,353,108805.0314
8:35:38,338,353,108805.0314
8:35:39,339,353,108805.0314
8:35:40,340,352,108000
8:35:41,341,353,108805.0314
8:35:42,342,352,108000
8:35:43,343,353,108805.0314
8:35:44,344,350,106419.7531
8:35:45,345,351,107204.9689
8:35:46,346,350,106419.7531
8:35:47,347,347,104121.2121
8:35:48,348,348,104878.0488
8:35:49,349,347,104121.2121
8:35:50,350,347,104121.2121
8:35:51,351,346,103373.494
8:35:52,352,346,103373.494
8:35:53,353,346,103373.494
8:35:54,354,345,102634.7305
8:35:55,355,345,102634.7305
8:35:56,356,344,101904.7619
8:35:57,357,345,102634.7305
8:35:58,358,345,102634.7305
8:35:59,359,344,101904.7619
8:36:00,360,345,102634.7305
8:36:01,361,365,119319.7279
8:36:02,362,358,112987.013
8:36:03,363,370,124225.3521
8:36:04,364,361,115629.1391
8:36:05,365,357,112129.0323
8:36:06,366,372,126285.7143
8:36:07,367,369,123216.7832
8:36:08,368,363,117449.6644
8:36:09,369,356,111282.0513
8:36:10,370,356,111282.0513
8:36:11,371,356,111282.0513
8:36:12,372,355,110445.8599
8:36:13,373,355,110445.8599
8:36:14,374,354,109620.2532
8:36:15,375,354,109620.2532
8:36:16,376,352,108000
8:36:17,377,352,108000
8:36:18,378,352,108000
8:36:19,379,351,107204.9689
8:36:20,380,351,107204.9689
8:36:21,381,352,108000
8:36:22,382,350,106419.7531
8:36:23,383,350,106419.7531
8:36:24,384,349,105644.1718
8:36:25,385,352,108000
8:36:26,386,351,107204.9689
8:36:27,387,351,107204.9689
8:36:28,388,349,105644.1718
8:36:29,389,352,108000
8:36:30,390,352,108000
8:36:31,391,351,107204.9689
8:36:32,392,350,106419.7531
8:36:33,393,351,107204.9689
8:36:34,394,351,107204.9689
8:36:35,395,350,106419.7531
8:36:36,396,351,107204.9689
8:36:37,397,349,105644.1718
8:36:38,398,349,105644.1718
8:36:39,399,350,106419.7531
8:36:40,400,350,106419.7531
8:36:41,401,349,105644.1718
8:36:42,402,350,106419.7531
8:36:43,403,350,106419.7531
8:36:44,404,350,106419.7531
8:36:45,405,350,106419.7531
8:36:46,406,350,106419.7531
8:36:47,407,350,106419.7531
8:36:48,408,351,107204.9689
8:36:49,409,351,107204.9689
8:36:50,410,352,108000
8:36:51,411,351,107204.9689
8:36:52,412,350,106419.7531
8:36:53,413,349,105644.1718
8:36:54,414,349,105644.1718
8:36:55,415,350,106419.7531
8:36:56,416,351,107204.9689
8:36:57,417,351,107204.9689
8:36:58,418,350,106419.7531
8:36:59,419,350,106419.7531
8:37:00,420,350,106419.7531
8:37:01,421,350,106419.7531
8:37:02,422,350,106419.7531
8:37:03,423,350,106419.7531
8:37:04,424,349,105644.1718
8:37:05,425,349,105644.1718
8:37:06,426,349,105644.1718
8:37:07,427,350,106419.7531
8:37:08,428,349,105644.1718
8:37:09,429,349,105644.1718
8:37:10,430,349,105644.1718
8:37:11,431,347,104121.2121
8:37:12,432,346,103373.494
8:37:13,433,345,102634.7305
8:37:14,434,343,101183.432
8:37:15,435,341,99766.08187
8:37:16,436,342,100470.5882
8:37:17,437,342,100470.5882
8:37:18,438,342,100470.5882
8:37:19,439,343,101183.432
8:37:20,440,342,100470.5882
8:37:21,441,343,101183.432
8:37:22,442,343,101183.432
8:37:23,443,343,101183.432
8:37:24,444,344,101904.7619
8:37:25,445,344,101904.7619
8:37:26,446,346,103373.494
8:37:27,447,345,102634.7305
8:37:28,448,345,102634.7305
8:37:29,449,344,101904.7619
8:37:30,450,344,101904.7619
8:37:31,451,343,101183.432
8:37:32,452,343,101183.432
8:37:33,453,343,101183.432
8:37:34,454,343,101183.432
8:37:35,455,344,101904.7619
8:37:36,456,344,101904.7619
8:37:37,457,342,100470.5882
8:37:38,458,341,99766.08187
8:37:39,459,341,99766.08187
8:37:40,460,342,100470.5882
8:37:41,461,342,100470.5882
8:37:42,462,341,99766.08187
8:37:43,463,340,99069.76744
8:37:44,464,339,98381.50289
8:37:45,465,339,98381.50289
8:37:46,466,339,98381.50289
8:37:47,467,340,99069.76744
8:37:48,468,340,99069.76744
8:37:49,469,340,99069.76744
8:37:50,470,340,99069.76744
8:37:51,471,340,99069.76744
8:37:52,472,341,99766.08187
8:37:53,473,341,99766.08187
8:37:54,474,341,99766.08187
8:37:55,475,341,99766.08187
8:37:56,476,341,99766.08187
8:37:57,477,341,99766.08187
8:37:58,478,341,99766.08187
8:37:59,479,340,99069.76744
8:38:00,480,341,99766.08187
8:38:01,481,340,99069.76744
8:38:02,482,340,99069.76744
8:38:03,483,341,99766.08187
8:38:04,484,341,99766.08187
8:38:05,485,341,99766.08187
8:38:06,486,342,100470.5882
8:38:07,487,342,100470.5882
8:38:08,488,340,99069.76744
8:38:09,489,341,99766.08187
8:38:10,490,340,99069.76744
8:38:11,491,341,99766.08187
8:38:12,492,340,99069.76744
8:38:13,493,337,97028.57143
8:38:14,494,337,97028.57143
8:38:15,495,346,103373.494
8:38:16,496,341,99766.08187
8:38:17,497,344,101904.7619
8:38:18,498,343,101183.432
8:38:19,499,341,99766.08187
8:38:20,500,341,99766.08187
8:38:21,501,342,100470.5882
8:38:22,502,343,101183.432
8:38:23,503,341,99766.08187
8:38:24,504,342,100470.5882
8:38:25,505,342,100470.5882
8:38:26,506,342,100470.5882
8:38:27,507,342,100470.5882
8:38:28,508,341,99766.08187
8:38:29,509,343,101183.432
8:38:30,510,344,101904.7619
8:38:31,511,344,101904.7619
8:38:32,512,344,101904.7619
8:38:33,513,344,101904.7619
8:38:34,514,345,102634.7305
8:38:35,515,344,101904.7619
8:38:36,516,345,102634.7305
8:38:37,517,345,102634.7305
8:38:38,518,344,101904.7619
8:38:39,519,344,101904.7619
8:38:40,520,343,101183.432
8:38:41,521,343,101183.432
8:38:42,522,342,100470.5882
8:38:43,523,341,99766.08187
8:38:44,524,342,100470.5882
8:38:45,525,341,99766.08187
8:38:46,526,344,101904.7619
8:38:47,527,340,99069.76744
8:38:48,528,343,101183.432
8:38:49,529,345,102634.7305
8:38:50,530,347,104121.2121
8:38:51,531,351,107204.9689
8:38:52,532,351,107204.9689
8:38:53,533,358,112987.013
8:38:54,534,356,111282.0513
8:38:55,535,359,113856.2092
8:38:56,536,352,108000
8:38:57,537,362,116533.3333
8:38:58,538,379,133984.9624
8:38:59,539,367,121241.3793
8:39:00,540,367,121241.3793
8:39:01,541,357,112129.0323
8:39:02,542,356,111282.0513
8:39:03,543,354,109620.2532
8:39:04,544,355,110445.8599
8:39:05,545,355,110445.8599
8:39:06,546,355,110445.8599
8:39:07,547,355,110445.8599
8:39:08,548,355,110445.8599
8:39:09,549,351,107204.9689
8:39:10,550,351,107204.9689
8:39:11,551,346,103373.494
8:39:12,552,368,122222.2222
8:39:13,553,359,113856.2092
8:39:14,554,353,108805.0314
8:39:15,555,352,108000
8:39:16,556,354,109620.2532
8:39:17,557,368,122222.2222
8:39:18,558,357,112129.0323
8:39:19,559,362,116533.3333
8:39:20,560,366,120273.9726
8:39:21,561,355,110445.8599
8:39:22,562,359,113856.2092
8:39:23,563,355,110445.8599
8:39:24,564,357,112129.0323
8:39:25,565,359,113856.2092
8:39:26,566,359,113856.2092
8:39:27,567,355,110445.8599
8:39:28,568,364,118378.3784
8:39:29,569,363,117449.6644
8:39:30,570,365,119319.7279
8:39:31,571,364,118378.3784
8:39:32,572,364,118378.3784
8:39:33,573,364,118378.3784
8:39:34,574,364,118378.3784
8:39:35,575,370,124225.3521
8:39:36,576,368,122222.2222
8:39:37,577,364,118378.3784
8:39:38,578,364,118378.3784
8:39:39,579,364,118378.3784
8:39:40,580,362,116533.3333
8:39:41,581,355,110445.8599
8:39:42,582,360,114736.8421
8:39:43,583,356,111282.0513
8:39:44,584,357,112129.0323
8:39:45,585,356,111282.0513
8:39:46,586,356,111282.0513
8:39:47,587,357,112129.0323
8:39:48,588,356,111282.0513
8:39:49,589,356,111282.0513
8:39:50,590,355,110445.8599
8:39:51,591,354,109620.2532
8:39:52,592,355,110445.8599
8:39:53,593,354,109620.2532
8:39:54,594,354,109620.2532
8:39:55,595,354,109620.2532
8:39:56,596,354,109620.2532
8:39:57,597,354,109620.2532
8:39:58,598,355,110445.8599
8:39:59,599,357,112129.0323
8:40:00,600,357,112129.0323
8:40:01,601,358,112987.013
8:40:02,602,358,112987.013
8:40:03,603,359,113856.2092
8:40:04,604,357,112129.0323
8:40:05,605,357,112129.0323
8:40:06,606,357,112129.0323
8:40:07,607,358,112987.013
8:40:08,608,356,111282.0513
8:40:09,609,357,112129.0323
8:40:10,610,356,111282.0513
8:40:11,611,356,111282.0513
8:40:12,612,356,111282.0513
8:40:13,613,355,110445.8599
8:40:14,614,355,110445.8599
8:40:15,615,355,110445.8599
8:40:16,616,354,109620.2532
8:40:17,617,354,109620.2532
8:40:18,618,354,109620.2532
8:40:19,619,355,110445.8599
8:40:20,620,353,108805.0314
8:40:21,621,353,108805.0314
8:40:22,622,353,108805.0314
8:40:23,623,352,108000
8:40:24,624,353,108805.0314
8:40:25,625,354,109620.2532
8:40:26,626,357,112129.0323
8:40:27,627,353,108805.0314
8:40:28,628,360,114736.8421
8:40:29,629,363,117449.6644
8:40:30,630,355,110445.8599
8:40:31,631,354,109620.2532
8:40:32,632,353,108805.0314
8:40:33,633,370,124225.3521
8:40:34,634,371,125248.227
8:40:35,635,365,119319.7279
8:40:36,636,366,120273.9726
8:40:37,637,373,127338.1295
8:40:38,638,366,120273.9726
8:40:39,639,366,120273.9726
8:40:40,640,359,113856.2092
8:40:41,641,385,141259.8425
8:40:42,642,370,124225.3521
8:40:43,643,358,112987.013
8:40:44,644,358,112987.013
8:40:45,645,358,112987.013
8:40:46,646,357,112129.0323
8:40:47,647,358,112987.013
8:40:48,648,358,112987.013
8:40:49,649,358,112987.013
8:40:50,650,358,112987.013
8:40:51,651,358,112987.013
8:40:52,652,358,112987.013
8:40:53,653,358,112987.013
8:40:54,654,358,112987.013
8:40:55,655,360,114736.8421
8:40:56,656,359,113856.2092
8:40:57,657,363,117449.6644
8:40:58,658,364,118378.3784
8:40:59,659,370,124225.3521
8:41:00,660,360,114736.8421
8:41:01,661,358,112987.013
8:41:02,662,357,112129.0323
8:41:03,663,356,111282.0513
8:41:04,664,356,111282.0513
8:41:05,665,356,111282.0513
8:41:06,666,354,109620.2532
8:41:07,667,352,108000
8:41:08,668,354,109620.2532
8:41:09,669,354,109620.2532
8:41:10,670,355,110445.8599
8:41:11,671,362,116533.3333
8:41:12,672,366,120273.9726
8:41:13,673,372,126285.7143
8:41:14,674,359,113856.2092
8:41:15,675,356,111282.0513
8:41:16,676,356,111282.0513
8:41:17,677,360,114736.8421
8:41:18,678,358,112987.013
8:41:19,679,358,112987.013
8:41:20,680,358,112987.013
8:41:21,681,359,113856.2092
8:41:22,682,358,112987.013
8:41:23,683,358,112987.013
8:41:24,684,360,114736.8421
8:41:25,685,358,112987.013
8:41:26,686,358,112987.013
8:41:27,687,358,112987.013
8:41:28,688,359,113856.2092
8:41:29,689,372,126285.7143
8:41:30,690,361,115629.1391
8:41:31,691,360,114736.8421
8:41:32,692,359,113856.2092
8:41:33,693,374,128405.7971
8:41:34,694,366,120273.9726
8:41:35,695,373,127338.1295
8:41:36,696,359,113856.2092
8:41:37,697,364,118378.3784
8:41:38,698,359,113856.2092
8:41:39,699,364,118378.3784
8:41:40,700,356,111282.0513
8:41:41,701,360,114736.8421
8:41:42,702,357,112129.0323
8:41:43,703,356,111282.0513
8:41:44,704,356,111282.0513
8:41:45,705,355,110445.8599
8:41:46,706,363,117449.6644
8:41:47,707,371,125248.227
8:41:48,708,367,121241.3793
8:41:49,709,368,122222.2222
8:41:50,710,367,121241.3793
8:41:51,711,362,116533.3333
8:41:52,712,360,114736.8421
8:41:53,713,359,113856.2092
8:41:54,714,359,113856.2092
8:41:55,715,360,114736.8421
8:41:56,716,359,113856.2092
8:41:57,717,358,112987.013
8:41:58,718,359,113856.2092
8:41:59,719,359,113856.2092
8:42:00,720,358,112987.013
8:42:01,721,359,113856.2092
8:42:02,722,360,114736.8421
8:42:03,723,360,114736.8421
8:42:04,724,360,114736.8421
8:42:05,725,360,114736.8421
8:42:06,726,360,114736.8421
8:42:07,727,360,114736.8421
8:42:08,728,360,114736.8421
8:42:09,729,361,115629.1391
8:42:10,730,361,115629.1391
8:42:11,731,360,114736.8421
8:42:12,732,360,114736.8421
8:42:13,733,360,114736.8421
8:42:14,734,359,113856.2092
8:42:15,735,359,113856.2092
8:42:16,736,361,115629.1391
8:42:17,737,362,116533.3333
8:42:18,738,371,125248.227
8:42:19,739,373,127338.1295
8:42:20,740,366,120273.9726
8:42:21,741,363,117449.6644
8:42:22,742,361,115629.1391
8:42:23,743,359,113856.2092
8:42:24,744,360,114736.8421
8:42:25,745,359,113856.2092
8:42:26,746,360,114736.8421
8:42:27,747,361,115629.1391
8:42:28,748,361,115629.1391
8:42:29,749,360,114736.8421
8:42:30,750,361,115629.1391
8:42:31,751,361,115629.1391
8:42:32,752,361,115629.1391
8:42:33,753,361,115629.1391
8:42:34,754,371,125248.227
8:42:35,755,362,116533.3333
8:42:36,756,373,127338.1295
8:42:37,757,365,119319.7279
8:42:38,758,360,114736.8421
8:42:39,759,360,114736.8421
8:42:40,760,360,114736.8421
8:42:41,761,360,114736.8421
8:42:42,762,362,116533.3333
8:42:43,763,361,115629.1391
8:42:44,764,362,116533.3333
8:42:45,765,360,114736.8421
8:42:46,766,360,114736.8421
8:42:47,767,360,114736.8421
8:42:48,768,360,114736.8421
8:42:49,769,360,114736.8421
8:42:50,770,360,114736.8421
8:42:51,771,360,114736.8421
8:42:52,772,359,113856.2092
8:42:53,773,358,112987.013
8:42:54,774,358,112987.013
8:42:55,775,362,116533.3333
8:42:56,776,364,118378.3784
8:42:57,777,360,114736.8421
8:42:58,778,369,123216.7832
8:42:59,779,367,121241.3793
8:43:00,780,366,120273.9726
8:43:01,781,364,118378.3784
8:43:02,782,370,124225.3521
8:43:03,783,363,117449.6644
8:43:04,784,366,120273.9726
8:43:05,785,364,118378.3784
8:43:06,786,360,114736.8421
8:43:07,787,366,120273.9726
8:43:08,788,362,116533.3333
8:43:09,789,366,120273.9726
8:43:10,790,366,120273.9726
8:43:11,791,372,126285.7143
8:43:12,792,366,120273.9726
8:43:13,793,366,120273.9726
8:43:14,794,365,119319.7279
8:43:15,795,365,119319.7279
8:43:16,796,365,119319.7279
8:43:17,797,364,118378.3784
8:43:18,798,364,118378.3784
8:43:19,799,364,118378.3784
8:43:20,800,364,118378.3784
8:43:21,801,364,118378.3784
8:43:22,802,371,125248.227
8:43:23,803,371,125248.227
8:43:24,804,360,114736.8421
8:43:25,805,359,113856.2092
8:43:26,806,359,113856.2092
8:43:27,807,358,112987.013
8:43:28,808,358,112987.013
8:43:29,809,358,112987.013
8:43:30,810,357,112129.0323
8:43:31,811,358,112987.013
8:43:32,812,357,112129.0323
8:43:33,813,357,112129.0323
8:43:34,814,357,112129.0323
8:43:35,815,357,112129.0323
8:43:36,816,357,112129.0323
8:43:37,817,357,112129.0323
8:43:38,818,358,112987.013
8:43:39,819,358,112987.013
8:43:40,820,359,113856.2092
8:43:41,821,358,112987.013
8:43:42,822,358,112987.013
8:43:43,823,359,113856.2092
8:43:44,824,359,113856.2092
8:43:45,825,359,113856.2092
8:43:46,826,358,112987.013
8:43:47,827,359,113856.2092
8:43:48,828,359,113856.2092
8:43:49,829,358,112987.013
8:43:50,830,359,113856.2092
8:43:51,831,358,112987.013
8:43:52,832,359,113856.2092
8:43:53,833,358,112987.013
8:43:54,834,360,114736.8421
8:43:55,835,359,113856.2092
8:43:56,836,358,112987.013
8:43:57,837,357,112129.0323
8:43:58,838,357,112129.0323
8:43:59,839,357,112129.0323
8:44:00,840,357,112129.0323
8:44:01,841,356,111282.0513
8:44:02,842,356,111282.0513
8:44:03,843,355,110445.8599
8:44:04,844,355,110445.8599
8:44:05,845,357,112129.0323
8:44:06,846,356,111282.0513
8:44:07,847,356,111282.0513
8:44:08,848,356,111282.0513
8:44:09,849,356,111282.0513
8:44:10,850,355,110445.8599
8:44:11,851,355,110445.8599
8:44:12,852,356,111282.0513
8:44:13,853,356,111282.0513
8:44:14,854,357,112129.0323
8:44:15,855,358,112987.013
8:44:16,856,358,112987.013
8:44:17,857,358,112987.013
8:44:18,858,358,112987.013
8:44:19,859,359,113856.2092
8:44:20,860,359,113856.2092
8:44:21,861,360,114736.8421
8:44:22,862,358,112987.013
8:44:23,863,359,113856.2092
8:44:24,864,372,126285.7143
8:44:25,865,364,118378.3784
8:44:26,866,359,113856.2092
8:44:27,867,358,112987.013
8:44:28,868,357,112129.0323
8:44:29,869,357,112129.0323
8:44:30,870,357,112129.0323
8:44:31,871,359,113856.2092
8:44:32,872,362,116533.3333
8:44:33,873,362,116533.3333
8:44:34,874,365,119319.7279
8:44:35,875,362,116533.3333
8:44:36,876,361,115629.1391
8:44:37,877,361,115629.1391
8:44:38,878,360,114736.8421
8:44:39,879,360,114736.8421
8:44:40,880,360,114736.8421
8:44:41,881,360,114736.8421
8:44:42,882,360,114736.8421
8:44:43,883,362,116533.3333
8:44:44,884,362,116533.3333
8:44:45,885,363,117449.6644
8:44:46,886,362,116533.3333
8:44:47,887,361,115629.1391
8:44:48,888,363,117449.6644
8:44:49,889,361,115629.1391
8:44:50,890,361,115629.1391
8:44:51,891,359,113856.2092
8:44:52,892,359,113856.2092
8:44:53,893,358,112987.013
8:44:54,894,358,112987.013
8:44:55,895,357,112129.0323
8:44:56,896,357,112129.0323
8:44:57,897,357,112129.0323
8:44:58,898,358,112987.013
8:44:59,899,357,112129.0323
8:45:00,900,359,113856.2092
8:45:01,901,356,111282.0513
8:45:02,902,357,112129.0323
8:45:03,903,308,80392.15686
8:45:04,904,356,111282.0513
8:45:05,905,358,112987.013
8:45:06,906,357,112129.0323
8:45:07,907,357,112129.0323
8:45:08,908,358,112987.013
8:45:09,909,357,112129.0323
8:45:10,910,357,112129.0323
8:45:11,911,357,112129.0323
8:45:12,912,358,112987.013
8:45:13,913,357,112129.0323
8:45:14,914,358,112987.013
8:45:15,915,358,112987.013
8:45:16,916,359,113856.2092
8:45:17,917,365,119319.7279
8:45:18,918,360,114736.8421
8:45:19,919,360,114736.8421
8:45:20,920,365,119319.7279
8:45:21,921,363,117449.6644
8:45:22,922,363,117449.6644
8:45:23,923,362,116533.3333
8:45:24,924,362,116533.3333
8:45:25,925,360,114736.8421
8:45:26,926,359,113856.2092
8:45:27,927,360,114736.8421
8:45:28,928,359,113856.2092
8:45:29,929,360,114736.8421
8:45:30,930,360,114736.8421
8:45:31,931,374,128405.7971
8:45:32,932,366,120273.9726
8:45:33,933,363,117449.6644
8:45:34,934,360,114736.8421
8:45:35,935,364,118378.3784
8:45:36,936,368,122222.2222
8:45:37,937,371,125248.227
8:45:38,938,362,116533.3333
8:45:39,939,369,123216.7832
8:45:40,940,362,116533.3333
8:45:41,941,364,118378.3784
8:45:42,942,360,114736.8421
8:45:43,943,358,112987.013
8:45:44,944,358,112987.013
8:45:45,945,356,111282.0513
8:45:46,946,356,111282.0513
8:45:47,947,356,111282.0513
8:45:48,948,356,111282.0513
8:45:49,949,355,110445.8599
8:45:50,950,354,109620.2532
8:45:51,951,355,110445.8599
8:45:52,952,354,109620.2532
8:45:53,953,354,109620.2532
8:45:54,954,354,109620.2532
8:45:55,955,354,109620.2532
8:45:56,956,355,110445.8599
8:45:57,957,356,111282.0513
8:45:58,958,355,110445.8599
8:45:59,959,355,110445.8599
8:46:00,960,363,117449.6644
8:46:01,961,372,126285.7143
8:46:02,962,362,116533.3333
8:46:03,963,358,112987.013
8:46:04,964,360,114736.8421
8:46:05,965,361,115629.1391
8:46:06,966,358,112987.013
8:46:07,967,358,112987.013
8:46:08,968,360,114736.8421
8:46:09,969,362,116533.3333
8:46:10,970,358,112987.013
8:46:11,971,357,112129.0323
8:46:12,972,357,112129.0323
8:46:13,973,357,112129.0323
8:46:14,974,355,110445.8599
8:46:15,975,355,110445.8599
8:46:16,976,355,110445.8599
8:46:17,977,355,110445.8599
8:46:18,978,355,110445.8599
8:46:19,979,354,109620.2532
8:46:20,980,354,109620.2532
8:46:21,981,354,109620.2532
8:46:22,982,354,109620.2532
8:46:23,983,353,108805.0314
