Time (s),Serial data,Resistance
956,161,38347.57834757835
957,159,38016.99716713881
958,159,38016.99716713881
959,159,38016.99716713881
960,158,37853.107344632765
961,158,37853.107344632765
962,158,37853.107344632765
963,158,37853.107344632765
964,158,37853.107344632765
965,158,37853.107344632765
966,157,37690.14084507042
967,158,37853.107344632765
968,160,38181.818181818184
969,161,38347.57834757835
970,161,38347.57834757835
971,160,38181.818181818184
972,160,38181.818181818184
973,160,38181.818181818184
974,160,38181.818181818184
975,160,38181.818181818184
976,161,38347.57834757835
977,161,38347.57834757835
978,162,38514.28571428572
979,160,38181.818181818184
980,162,38514.28571428572
981,162,38514.28571428572
982,161,38347.57834757835
983,161,38347.57834757835
984,160,38181.818181818184
985,161,38347.57834757835
986,160,38181.818181818184
987,161,38347.57834757835
988,160,38181.818181818184
989,160,38181.818181818184
990,160,38181.818181818184
991,161,38347.57834757835
992,160,38181.818181818184
993,159,38016.99716713881
994,158,37853.107344632765
995,158,37853.107344632765
996,159,38016.99716713881
997,156,37528.089887640446
998,153,37047.35376044568
999,151,36731.30193905817
1000,149,36418.732782369145
1001,146,35956.284153005465
1002,146,35956.284153005465
1003,147,36109.58904109589
1004,146,35956.284153005465
1005,147,36109.58904109589
1006,148,36263.73626373626
1007,145,35803.814713896456
1008,141,35202.156334231804
1009,136,34468.085106382976
1010,134,34179.89417989418
1011,136,34468.085106382976
1012,138,34759.358288770054
1013,138,34759.358288770054
1014,138,34759.358288770054
1015,139,34906.16621983914
1016,139,34906.16621983914
1017,140,35053.76344086022
1018,140,35053.76344086022
1019,140,35053.76344086022
1020,141,35202.156334231804
1021,142,35351.35135135135
1022,141,35202.156334231804
1023,142,35351.35135135135
1024,141,35202.156334231804
1025,141,35202.156334231804
1026,143,35501.355013550135
1027,141,35202.156334231804
1028,142,35351.35135135135
1029,141,35202.156334231804
1030,141,35202.156334231804
1031,140,35053.76344086022
1032,140,35053.76344086022
1033,140,35053.76344086022
1034,141,35202.156334231804
1035,142,35351.35135135135
1036,142,35351.35135135135
1037,142,35351.35135135135
1038,142,35351.35135135135
1039,142,35351.35135135135
1040,143,35501.355013550135
1041,144,35652.17391304348
1042,145,35803.814713896456
1043,143,35501.355013550135
1044,144,35652.17391304348
1045,143,35501.355013550135
1046,143,35501.355013550135
1047,143,35501.355013550135
1048,144,35652.17391304348
1049,144,35652.17391304348
1050,145,35803.814713896456
1051,144,35652.17391304348
1052,144,35652.17391304348
1053,144,35652.17391304348
1054,145,35803.814713896456
1055,145,35803.814713896456
1056,145,35803.814713896456
1057,145,35803.814713896456
1058,146,35956.284153005465
1059,146,35956.284153005465
1060,145,35803.814713896456
1061,144,35652.17391304348
1062,145,35803.814713896456
1063,145,35803.814713896456
1064,145,35803.814713896456
1065,146,35956.284153005465
1066,144,35652.17391304348
1067,145,35803.814713896456
1068,145,35803.814713896456
1069,145,35803.814713896456
1070,145,35803.814713896456
1071,146,35956.284153005465
1072,147,36109.58904109589
1073,146,35956.284153005465
1074,146,35956.284153005465
1075,145,35803.814713896456
1076,147,36109.58904109589
1077,147,36109.58904109589
1078,147,36109.58904109589
1079,146,35956.284153005465
1080,146,35956.284153005465
1081,147,36109.58904109589
1082,147,36109.58904109589
1083,146,35956.284153005465
1084,146,35956.284153005465
1085,146,35956.284153005465
1086,145,35803.814713896456
1087,146,35956.284153005465
1088,147,36109.58904109589
1089,147,36109.58904109589
1090,146,35956.284153005465
1091,147,36109.58904109589
1092,146,35956.284153005465
1093,145,35803.814713896456
1094,147,36109.58904109589
1095,148,36263.73626373626
1096,148,36263.73626373626
1097,147,36109.58904109589
1098,147,36109.58904109589
1099,146,35956.284153005465
1100,147,36109.58904109589
1101,145,35803.814713896456
1102,147,36109.58904109589
1103,148,36263.73626373626
1104,147,36109.58904109589
1105,147,36109.58904109589
1106,148,36263.73626373626
1107,148,36263.73626373626
1108,147,36109.58904109589
1109,147,36109.58904109589
1110,148,36263.73626373626
1111,148,36263.73626373626
1112,146,35956.284153005465
1113,147,36109.58904109589
1114,148,36263.73626373626
1115,148,36263.73626373626
1116,147,36109.58904109589
1117,148,36263.73626373626
1118,148,36263.73626373626
1119,148,36263.73626373626
1120,148,36263.73626373626
1121,148,36263.73626373626
1122,149,36418.732782369145
1123,148,36263.73626373626
1124,148,36263.73626373626
1125,150,36574.585635359115
1126,149,36418.732782369145
1127,148,36263.73626373626
1128,147,36109.58904109589
1129,147,36109.58904109589
1130,147,36109.58904109589
1131,148,36263.73626373626
1132,147,36109.58904109589
1133,147,36109.58904109589
1134,148,36263.73626373626
1135,149,36418.732782369145
1136,147,36109.58904109589
1137,148,36263.73626373626
1138,148,36263.73626373626
1139,147,36109.58904109589
1140,148,36263.73626373626
1141,147,36109.58904109589
1142,147,36109.58904109589
1143,147,36109.58904109589
1144,148,36263.73626373626
1145,147,36109.58904109589
1146,146,35956.284153005465
1147,146,35956.284153005465
1148,145,35803.814713896456
1149,144,35652.17391304348
